year,country,type,n,region,subregion,intermediate_region,least_developed,land_locked_developing,small_island_developing,code_region,code_subregion,code_intermediate_region,code_m49,code_iso_alpha2,code_iso_alpha3
2016,Brazil,cv,377892,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2016,Canada,pv,802057,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2016,Canada,cv,1568214,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2016,China,pv,24420744,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2016,China,cv,3698050,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2016,Czech Republic,pv,1344182,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2016,Czech Republic,cv,5714,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2016,Egypt,pv,10930,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2016,Egypt,cv,25300,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2016,Finland,pv,55280,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2016,Finland,cv,0,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2016,France,pv,1626000,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2016,France,cv,456000,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2016,Germany,pv,5746808,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2016,Germany,cv,315754,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2016,Hungary,pv,472000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2016,Hungary,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2016,India,pv,3677605,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2016,India,cv,811360,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2016,Indonesia,pv,968101,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2016,Indonesia,cv,209288,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2016,Iran,pv,1074000,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2016,Iran,cv,90710,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2016,Italy,pv,713182,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2016,Italy,cv,390334,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2016,Japan,pv,7873886,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2016,Japan,cv,1330704,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2016,Malaysia,pv,469720,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2016,Malaysia,cv,43725,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2016,Mexico,pv,1993168,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2016,Mexico,cv,1604294,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2016,Netherlands,pv,42150,Europe,Western Europe,NA,0,0,0,150,155,NA,528,NL,NLD
2016,Netherlands,cv,2280,Europe,Western Europe,NA,0,0,0,150,155,NA,528,NL,NLD
2016,Poland,pv,554600,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2016,Poland,cv,127237,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2016,Portugal,pv,99200,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2016,Portugal,cv,43896,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2016,Romania,pv,358861,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2016,Romania,cv,445,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2016,Russia,pv,1124774,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2016,Russia,cv,179215,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2016,Serbia,pv,79360,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2016,Serbia,cv,960,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2016,Slovakia,pv,1040000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2016,Slovakia,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2016,Slovenia,pv,133702,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2016,Slovenia,cv,0,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2016,South Africa,pv,335539,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2016,South Africa,cv,263465,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2016,South Korea,pv,3859991,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2016,South Korea,cv,368518,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2016,Spain,pv,2354117,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2016,Spain,cv,531805,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2016,Sweden,pv,205374,Europe,Northern Europe,NA,0,0,0,150,154,NA,752,SE,SWE
2016,Sweden,cv,NA,Europe,Northern Europe,NA,0,0,0,150,154,NA,752,SE,SWE
2016,Taiwan,pv,251096,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2016,Taiwan,cv,58435,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2016,Thailand,pv,805033,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2016,Thailand,cv,1139384,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2016,Turkey,pv,950888,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2016,Turkey,cv,535039,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2016,Ukraine,pv,4340,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2016,Ukraine,cv,924,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2016,United Kingdom,pv,1722698,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2016,United Kingdom,cv,93924,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2016,USA,pv,3934357,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2016,USA,cv,8263780,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2016,Uzbekistan,pv,88152,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2016,Uzbekistan,cv,0,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2016,Others,pv,781708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Others,cv,138454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Argentina,pv,203700,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2017,Argentina,cv,268458,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2017,Australia,pv,88195,Oceania,Australia and New Zealand,NA,0,0,0,9,53,NA,36,AU,AUS
2017,Australia,cv,10437,Oceania,Australia and New Zealand,NA,0,0,0,9,53,NA,36,AU,AUS
2017,Austria,pv,81000,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2017,Austria,cv,18880,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2017,Belgium,pv,336000,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2017,Belgium,cv,43140,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2017,Brazil,pv,2269468,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2017,Brazil,cv,430204,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2017,Canada,pv,749458,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2017,Canada,cv,1450331,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2017,China,pv,24806687,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2017,China,cv,4208747,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2017,Czech Republic,pv,1413881,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2017,Czech Republic,cv,6112,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2017,Egypt,pv,9970,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2017,Egypt,cv,26670,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2017,Finland,pv,91598,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2017,Finland,cv,0,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2017,France,pv,1748000,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2017,France,cv,479000,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2017,Germany,pv,5645581,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2017,Germany,cv,0,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2017,Hungary,pv,502000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2017,Hungary,cv,3400,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2017,India,pv,3952550,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2017,India,cv,830346,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2017,Indonesia,pv,982356,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2017,Indonesia,cv,234259,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2017,Iran,pv,1418550,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2017,Iran,cv,96846,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2017,Italy,pv,742642,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2017,Italy,cv,399568,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2017,Japan,pv,8347836,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2017,Japan,cv,1345910,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2017,Malaysia,pv,424880,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2017,Malaysia,cv,35260,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2017,Morocco,pv,341802,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2017,Morocco,cv,34484,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2017,Mexico,pv,1900029,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2017,Mexico,cv,2168386,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2017,Netherlands,pv,155000,Europe,Western Europe,NA,0,0,0,150,155,NA,528,NL,NLD
2017,Netherlands,cv,2280,Europe,Western Europe,NA,0,0,0,150,155,NA,528,NL,NLD
2017,Poland,pv,514700,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2017,Poland,cv,175029,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2017,Portugal,pv,126426,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2017,Portugal,cv,49118,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2017,Romania,pv,359240,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2017,Romania,cv,10,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2017,Russia,pv,1348029,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2017,Russia,cv,203264,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2017,Serbia,pv,79360,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2017,Serbia,cv,552,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2017,Slovakia,pv,1001520,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2017,Slovakia,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2017,Slovenia,pv,189852,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2017,Slovenia,cv,0,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2017,South Africa,pv,321358,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2017,South Africa,cv,268593,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2017,South Korea,pv,3735399,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2017,South Korea,cv,379514,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2017,Spain,pv,2291492,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2017,Spain,cv,556843,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2017,Sweden,pv,226000,Europe,Northern Europe,NA,0,0,0,150,154,NA,752,SE,SWE
2017,Sweden,cv,0,Europe,Northern Europe,NA,0,0,0,150,154,NA,752,SE,SWE
2017,Taiwan,pv,230356,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2017,Taiwan,cv,61207,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2017,Thailand,pv,818440,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2017,Thailand,cv,1170383,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2017,Turkey,pv,1142906,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2017,Turkey,cv,552825,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2017,Ukraine,pv,7296,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2017,Ukraine,cv,2246,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2017,United Kingdom,pv,1671166,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2017,United Kingdom,cv,78219,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2017,USA,pv,3033216,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2017,USA,cv,8156769,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2017,Uzbekistan,pv,140247,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2017,Uzbekistan,cv,0,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2017,Others,pv,536725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Others,cv,221947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Argentina,pv,208573,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2018,Argentina,cv,258076,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2018,Austria,pv,144500,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2018,Austria,cv,20400,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2018,Belgium,pv,265958,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2018,Belgium,cv,42535,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2018,Brazil,pv,2386758,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2018,Brazil,cv,493051,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2018,Canada,pv,655896,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2018,Canada,cv,1364944,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2018,China,pv,23529423,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2018,China,cv,4279773,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2018,Colombia,pv,69000,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,170,CO,COL
2018,Colombia,cv,3800,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,170,CO,COL
2018,Czech Republic,pv,1345041,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2018,Czech Republic,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2018,Egypt,pv,19500,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2018,Egypt,cv,52100,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2018,Finland,pv,112104,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2018,Finland,cv,0,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2018,France,pv,1763000,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2018,France,cv,507000,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2018,Germany,pv,5120409,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2018,Germany,cv,0,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2018,Hungary,pv,430988,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2018,Hungary,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2018,India,pv,4064774,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2018,India,cv,1109871,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2018,Indonesia,pv,1055774,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2018,Indonesia,cv,287940,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2018,Iran,pv,1027313,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2018,Iran,cv,68213,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2018,Italy,pv,670932,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2018,Italy,cv,389136,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2018,Japan,pv,8358220,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2018,Japan,cv,1370308,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2018,Malaysia,pv,522000,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2018,Malaysia,cv,42800,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2018,Morocco,pv,368601,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2018,Morocco,cv,33484,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2018,Mexico,pv,1575808,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2018,Mexico,cv,2524717,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2018,Poland,pv,451600,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2018,Poland,cv,208046,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2018,Portugal,pv,234151,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2018,Portugal,cv,60215,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2018,Romania,pv,476769,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2018,Romania,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2018,Russia,pv,1563572,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2018,Russia,cv,204102,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2018,Serbia,pv,56303,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2018,Serbia,cv,146,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2018,Slovakia,pv,1090000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2018,Slovakia,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2018,Slovenia,pv,209378,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2018,Slovenia,cv,0,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2018,South Africa,pv,321097,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2018,South Africa,cv,289757,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2018,South Korea,pv,3661730,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2018,South Korea,cv,367104,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2018,Spain,pv,2267396,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2018,Spain,cv,552169,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2018,Taiwan,pv,190052,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2018,Taiwan,cv,63189,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2018,Thailand,pv,877015,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2018,Thailand,cv,1290679,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2018,Turkey,pv,1026461,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2018,Turkey,cv,523689,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2018,Ukraine,pv,5660,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2018,Ukraine,cv,963,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2018,United Kingdom,pv,1519440,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2018,United Kingdom,cv,84888,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2018,USA,pv,2795971,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2018,USA,cv,8518734,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2018,Uzbekistan,pv,220667,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2018,Uzbekistan,cv,0,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2018,Others,pv,341554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Others,cv,152230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Argentina,pv,108364,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2019,Argentina,cv,206423,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2019,Austria,pv,158,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2019,Austria,cv,21000,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2019,Belgium,pv,247020,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2019,Belgium,cv,38777,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2019,Brazil,pv,2448490,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2019,Brazil,cv,496498,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2019,Canada,pv,461370,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2019,Canada,cv,1455215,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2019,China,pv,21360193,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2019,China,cv,4360472,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2019,Czech Republic,pv,1427563,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2019,Czech Republic,cv,6400,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2019,Egypt,pv,18500,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2019,Egypt,cv,0,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2019,Finland,pv,114785,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2019,Finland,cv,0,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2019,France,pv,1675198,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2019,France,cv,527262,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2019,Germany,pv,4661328,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2019,Germany,cv,0,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2019,Hungary,pv,498158,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2019,Hungary,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2019,India,pv,3623335,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2019,India,cv,892682,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2019,Indonesia,pv,1045666,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2019,Indonesia,cv,241182,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2019,Iran,pv,770000,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2019,Iran,cv,51060,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2019,Italy,pv,542007,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2019,Italy,cv,373298,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2019,Japan,pv,8328756,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2019,Japan,cv,1355542,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2019,Malaysia,pv,534115,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2019,Malaysia,cv,37517,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2019,Morocco,pv,360110,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2019,Morocco,cv,34542,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2019,Mexico,pv,1382714,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2019,Mexico,cv,2604080,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2019,Poland,pv,434700,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2019,Poland,cv,215164,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2019,Portugal,pv,282142,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
